build,race,faction,dps,stdev,standard_error,iterations,oom_seconds,spell_hit_adjustment,melee_hit_adjustment,spell_hit_final,melee_hit_final,hit_budget_model,hit_rating_delta,offensive_budget_before,budget_balance,talents
Marksmanship,Human,Alliance,794.8846484910376,21.115001170101202,0.2986112102428089,5000,1.7496885808015992,1.92,1.92,9,9,linear-v1,19.2,427.20000000000005,8.881784197001252e-16,5023000503-0053451001503051
Marksmanship,Dwarf,Alliance,792.6310403899805,21.022233175790568,0.2972992726857264,5000,1.9423593844719973,1.92,1.92,9,9,linear-v1,19.2,427.20000000000005,8.881784197001252e-16,5023000503-0053451001503051
Marksmanship,Night Elf,Alliance,804.5745455989713,21.56051417454907,0.3049117155738465,5000,1.8215201347837988,1.92,1.92,9,9,linear-v1,19.2,427.20000000000005,8.881784197001252e-16,5023000503-0053451001503051
Marksmanship,High Order,Alliance,799.3487138935925,21.179643850980064,0.29952539580287935,5000,1.7423706741266014,1.92,1.92,9,9,linear-v1,19.2,427.20000000000005,8.881784197001252e-16,5023000503-0053451001503051
Survival,Orc,Horde,725.1725194433785,29.12749693744645,0.4119250120691756,5000,0,-2.2799999999999994,-2.2799999999999994,9,9,linear-v1,-22.799999999999994,399.6,-8.881784197001252e-16,502-0050051-230230230250022151
Survival,Tauren,Horde,722.1418472423537,29.024665098589175,0.41047075025761837,5000,0,-3.28,-3.28,9,9,linear-v1,-32.8,399.6,-8.881784197001252e-16,502-0050051-230230230250022151
Survival,Troll,Horde,723.9683853297593,29.246096007448212,0.41360225620198887,5000,0,-2.2799999999999994,-2.2799999999999994,9,9,linear-v1,-22.799999999999994,399.6,-8.881784197001252e-16,502-0050051-230230230250022151
Survival,Windshaper,Horde,724.5219466407731,29.720804279239093,0.42031564496336243,5000,0,-2.2799999999999994,-2.2799999999999994,9,9,linear-v1,-22.799999999999994,399.6,-8.881784197001252e-16,502-0050051-230230230250022151
Survival,Human,Alliance,734.7385346060065,29.62790589519993,0.41900186341705514,5000,0,-2.2799999999999994,-2.2799999999999994,9,9,linear-v1,-22.799999999999994,399.6,-8.881784197001252e-16,502-0050051-230230230250022151
Survival,Dwarf,Alliance,718.5621956850342,28.80071182859756,0.4073035727400189,5000,0,-2.2799999999999994,-2.2799999999999994,9,9,linear-v1,-22.799999999999994,399.6,-8.881784197001252e-16,502-0050051-230230230250022151
Survival,Night Elf,Alliance,729.4933067569963,29.32784469837127,0.4147583572760852,5000,0,-2.2799999999999994,-2.2799999999999994,9,9,linear-v1,-22.799999999999994,399.6,-8.881784197001252e-16,502-0050051-230230230250022151
Survival,High Order,Alliance,724.5219466407731,29.720804279239093,0.42031564496336243,5000,0,-2.2799999999999994,-2.2799999999999994,9,9,linear-v1,-22.799999999999994,399.6,-8.881784197001252e-16,502-0050051-230230230250022151
Arcane,Orc,Horde,607.4507468877182,27.810194867303547,0.3932955475357931,5000,0.1206,0.5199999999999996,0.5199999999999996,11,11,linear-v1,5.199999999999996,396.68571428571425,0,053005023100311531-03-005500032
Arcane,Troll,Horde,605.9188295236412,27.291658856189443,0.385962340940829,5000,0.11221000001199997,0.5199999999999996,0.5199999999999996,11,11,linear-v1,5.199999999999996,396.68571428571425,0,053005023100311531-03-005500032
Arcane,Undead,Horde,619.7203403178437,28.643651863076133,0.4050824094065564,5000,0.08925,0.5199999999999996,0.5199999999999996,11,11,linear-v1,5.199999999999996,396.68571428571425,0,053005023100311531-03-005500032
Arcane,Human,Alliance,613.9071142471159,27.814855159607852,0.3933614540216068,5000,0.0816,0.5199999999999996,0.5199999999999996,11,11,linear-v1,5.199999999999996,396.68571428571425,0,053005023100311531-03-005500032
Arcane,Gnome,Alliance,610.3353093202734,26.9738676322981,0.38146809435252615,5000,0.04325,0.5199999999999996,0.5199999999999996,11,11,linear-v1,5.199999999999996,396.68571428571425,0,053005023100311531-03-005500032
Arcane,High Order,Alliance,607.951007073485,27.4396963306573,0.38805590698214804,5000,0.10698633671739997,0.5199999999999996,0.5199999999999996,11,11,linear-v1,5.199999999999996,396.68571428571425,0,053005023100311531-03-005500032
Fire,Orc,Horde,825.7261071195204,53.2232783659625,0.752690820991027,5000,1.71432,3.719999999999999,3.719999999999999,13,13,linear-v1,37.19999999999999,397.88571428571424,-4.440892098500626e-15,0501252000002-23450000130133051-003
Fire,Troll,Horde,819.9234686619739,54.16316052526299,0.7659827619581796,5000,1.8438700000000003,3.719999999999999,3.719999999999999,13,13,linear-v1,37.19999999999999,397.88571428571424,-4.440892098500626e-15,0501252000002-23450000130133051-003
Fire,Undead,Horde,833.8343439079649,53.480540373152266,0.756329055187538,5000,1.74951,3.719999999999999,3.719999999999999,13,13,linear-v1,37.19999999999999,397.88571428571424,-4.440892098500626e-15,0501252000002-23450000130133051-003
Fire,Human,Alliance,822.4847530292676,52.65562385005307,0.7446629738396126,5000,1.5625700000000002,3.719999999999999,3.719999999999999,13,13,linear-v1,37.19999999999999,397.88571428571424,-4.440892098500626e-15,0501252000002-23450000130133051-003
Fire,Gnome,Alliance,827.2935734523909,51.74032223946065,0.7317186543259953,5000,1.2440900000000004,3.719999999999999,3.719999999999999,13,13,linear-v1,37.19999999999999,397.88571428571424,-4.440892098500626e-15,0501252000002-23450000130133051-003
Fire,High Order,Alliance,823.4603453076047,52.87993018684023,0.7478351444757187,5000,1.6403623762388,3.719999999999999,3.719999999999999,13,13,linear-v1,37.19999999999999,397.88571428571424,-4.440892098500626e-15,0501252000002-23450000130133051-003
Frost,Orc,Horde,601.7823729963832,26.923541253454037,0.38075637187746214,5000,0.05845,0.5199999999999996,0.5199999999999996,11,11,linear-v1,5.199999999999996,396.68571428571425,0,050005001-03-0555003321001301251
Frost,Troll,Horde,602.8198754955253,26.994411010260393,0.3817586215898385,5000,0.06931545458720002,0.5199999999999996,0.5199999999999996,11,11,linear-v1,5.199999999999996,396.68571428571425,0,050005001-03-0555003321001301251
Frost,Undead,Horde,606.5662165487653,27.65535057829344,0.391105718600052,5000,0.0732,0.5199999999999996,0.5199999999999996,11,11,linear-v1,5.199999999999996,396.68571428571425,0,050005001-03-0555003321001301251
Frost,Human,Alliance,607.449163841233,27.06482796657255,0.38275446773621535,5000,0.0625,0.5199999999999996,0.5199999999999996,11,11,linear-v1,5.199999999999996,396.68571428571425,0,050005001-03-0555003321001301251
