build,race,faction,dps,stdev,standard_error,iterations,oom_seconds,spell_hit_adjustment,melee_hit_adjustment,spell_hit_final,melee_hit_final,hit_budget_model,hit_rating_delta,offensive_budget_before,budget_balance,talents
Fury,Night Elf,Alliance,770.6369143810574,33.22128886356907,0.46981997270373643,5000,0,1.0999999999999996,1.0999999999999996,9,9,linear-v1,10.999999999999996,437,-8.881784197001252e-16,20305113002-050520035151010051
Fury,Gnome,Alliance,778.388732418272,31.918012876697354,0.45138886694224484,5000,0,2.0999999999999996,2.0999999999999996,9,9,linear-v1,20.999999999999996,454,-8.881784197001252e-16,20305113002-050520035151010051
Fury,High Order,Alliance,780.5584762306206,31.590713975893543,0.44676016149757924,5000,0,1.0999999999999996,1.0999999999999996,9,9,linear-v1,10.999999999999996,437,-8.881784197001252e-16,20305113002-050520035151010051
Arms,Human,Alliance,738.4814497979468,34.678864996437696,0.49043321205667784,5000,0,2.0999999999999996,2.0999999999999996,9,9,linear-v1,20.999999999999996,439,-8.881784197001252e-16,20305213132515001-550500000002
Arms,Dwarf,Alliance,728.1607772054573,34.587760346015195,0.4891447977344502,5000,0,2.0999999999999996,2.0999999999999996,9,9,linear-v1,20.999999999999996,441,1.3322676295501878e-15,20305213132515001-550500000002
Arms,Night Elf,Alliance,734.0139420772546,34.803302130525864,0.4921930188835811,5000,0,2.0999999999999996,2.0999999999999996,9,9,linear-v1,20.999999999999996,439,-8.881784197001252e-16,20305213132515001-550500000002
Arms,Gnome,Alliance,732.4231814738274,34.27535931860299,0.4847267800357939,5000,0,2.0999999999999996,2.0999999999999996,9,9,linear-v1,20.999999999999996,439,-8.881784197001252e-16,20305213132515001-550500000002
Arms,High Order,Alliance,732.1776374937616,35.11923960679459,0.4966610495215926,5000,0,2.0999999999999996,2.0999999999999996,9,9,linear-v1,20.999999999999996,439,-8.881784197001252e-16,20305213132515001-550500000002
Pet/Melee,Human,Alliance,882.0926530529683,30.980565290031358,0.438131356031475,5000,0,0.09999999999999964,0.09999999999999964,9,9,linear-v1,0.9999999999999964,465,0,53200005001-005005-5302002300502201
Pet/Melee,Night Elf,Alliance,874.7723504945287,30.751643078904603,0.4348939070744361,5000,0,0.09999999999999964,0.09999999999999964,9,9,linear-v1,0.9999999999999964,465,0,53200005001-005005-5302002300502201
Pet/Melee,Dwarf,Alliance,857.8747461801587,29.540739875556696,0.41776914974547974,5000,0,0.09999999999999964,0.09999999999999964,9,9,linear-v1,0.9999999999999964,460,2.7755575615628914e-17,53200005001-005005-5302002300502201
Pet/Melee,High Order,Alliance,865.8711694153162,30.183222734116967,0.4268552294671614,5000,0,0.09999999999999964,0.09999999999999964,9,9,linear-v1,0.9999999999999964,460,2.7755575615628914e-17,53200005001-005005-5302002300502201
